track_id,track_name,artist_name,release_year,duration_ms
14lFMWrwM30Q8FiijmxWVz,Bad Ritual,Timber Timbre,2011.0,187226.0
1jQ19CIEPxKkixOhBh7KNf,Halcyon Age,Vansire,2018.0,193379.0
1W5k4raAy7YtNQ5TMNYfbo,Sleepwalking,All Time Low,2023.0,187344.0
2hVKfW3aQkHxSpZoLDD6GD,loveletter,Henry Verus,2023.0,152379.0
34caukLPDIRd5CgQ8k9mSD,Save Your Tears,Jimmy Clifton,2023.0,267493.0
4yEyzOmkYK3FyONCfC6wF5,Kuku Kee Me ,"Seun Kuti, Black Thought",2022.0,177287.0
5XqJ37YvBlqA1sDoXnCSEl,Shame,Childish Major,2017.0,163404.0
6z7hcP6pW5bqaUedQjIQ1i,You Know Wassup,Kehlani,2019.0,201142.0
7Bo0TuNFEItHtWz3v0l8FH,My Window,"Lucky Daye, Mahalia",2021.0,280106.0
7ew5iADywveMur7CASwWLz,Feelings,"Kind Puppy, RejSende",2021.0,128259.0
7gGYEbls15b2jta0NsnyY0,In the Distance,AK,2018.0,197975.0
0at5uNRZK36DEhuXZCQZQB,See You At 8!,Bri-C,2024.0,172235.0
0vpqBZk1Zk3g1C3so85uLO,Middle,Alex Army Aiono,2017.0,169273.0
13Cm3UbPbH25NVOmcDbYS7,Starving,Alex Army Aiono,2017.0,179768.0
143Hx3jpMoAbWYZA3BeSBa,Burning Bridges,Confetti,2021.0,145595.0
1CrWOnaCmUQZ855ZoAjoY5,No Looking Back,Phora,2017.0,156559.0
1i17Lvy3IWjZ4jAA8NDUG5,Forever,The Chameleons,2024.0,320181.0
23fVFcogviYlfhTjJW6lKy,Broken Man,Isaac Butler,2024.0,200908.0
2Eo6VUEahnpMpWJFmB3gwP,Impossible,Maddi Jane,2011.0,226000.0
6FnXRfvhQsTbiMaiXb2gff,Love Quotes,Jenevieve,2022.0,195401.0
75TLVYPS5hCc3CWPKF1tRI,Grave,Cochren & Co.,2018.0,203774.0
2ioMmXgu7RIUVo92XqyiDZ,Teenie Weenie,"Brojob, Lucas Mann, Howie Favichia",2017.0,194086.0
3aBCzb2R7mZMCUS4q5kfJM,Warrior,Demi Lovato,2013.0,231173.0
3SXaAEMsXWWfhP3XaaQu1e,Yay,"Nines, Tiggs Da Author",2015.0,194387.0
4DP1qeGXdOT11jqwngfr73,Far Cry,Quadron,2010.0,306346.0
4G6Alkg1nxQXthuIelgPvv,Say What You Mean,"sunwo0o, Chris Moy",2021.0,210000.0
4pDUtVYW4cr6ZUdtBh1Fdl,Sorry,Alex Army Aiono,2017.0,200109.0
4Y9ZFT6aD1PfZJHLZXi9EQ,Never Ever Love a Liar,Bea and her Business,2023.0,165746.0
5bNjrg9hIcDqb2OLttzxlN,la di da ,Arden Jones,2022.0,88163.0
5Gdo04K1Z6w6tMFZf4oa2m,Shame On You,Jacob Whitesides,2015.0,237066.0
5PqPLpP5q3oPpZKS5BREs0,Top Boy,G Bugz,2022.0,181237.0
6AjsoKtz5D2tzWbrg5pLxz,Shameless,SALTI,2020.0,184173.0
6HA9QpH9xzSXH6qw1FtbzD,I Love You More You'll Ever Know,Oli Brown,2012.0,425893.0
6uXfbEaPdRJssYBkbt0hso,Movin' On,Elliott Yamin,2007.0,220853.0
7E4exvkcfJAq1wSVyNC2id,I Don't Wanna Know,Brenda Mullen,2019.0,209333.0
7J59BVihv9RRuaSj5d3tMD,Millie Pulled a Pistol on Santa,De La Soul,1991.0,249250.0
7w7X5rwDFXwHSqlxtsljP7,Chandelier,Damien Rice,2020.0,313520.0
