track_id,track_name,artist_name,release_year,duration_ms
3Q4gttWQ6hxqWOa3tHoTNi,Not You Too,"Drake, Chris Brown",2020.0,269680.0
3Rvjhi2fdHU7qLIv4a4MCy,Bohemian Rhapsody ,Queen,2018.0,147840.0
3RYluxwP7PfEywwILPUv7a,guilt,thrown,2023.0,156024.0
3SDf56TaU2SKZcUs8SamN1,I Pray,Bryan Andrews,2022.0,173333.0
3SNRCldu3OREo61p4KQDIa,The World In My Hands,"Ice Nine Kills, Tony Lovato",2018.0,230813.0
3Sp8yHw4Ss2gLNlvv5FJGz,One more for the road,Attic Dizzt,2023.0,149941.0
3SPnjlkyDnwbl4qJDjRzyZ,Walk On By ,Isaac Hayes,2000.0,272893.0
3SuDVRoeAU00LbpCeMgxGx,D'You Know What I Mean?,Oasis,1997.0,462226.0
3U7mehH6qFWzsDrAljZ7VW,Don't Look At Me,POORSTACY,2020.0,188237.0
3wAEhWSx5GvfCkqJ1SPA5S,Goodbye,"Apparat, Soap&Skin",2011.0,256786.0
3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell,"Madison Beer, Offset",2018.0,207108.0
3wvW8GIpS8Y95nCt2Wjt5t,20191012 Fooled By Love,Mac DeMarco,2023.0,197719.0
3x1h0lsx1i2v9cUWnZssBa,thought it was,"iann dior, Travis Barker, mgk",2022.0,172600.0
3Ygc3SDJwpw3e0BGeoQx1k,Gloomy Sunday,Billie Holiday,1993.0,191013.0
3zyzC28g7uU4YfWN840ciZ,loving u is harder,SEB,2022.0,147426.0
40EIVohL9eFmrPADKMhPsd,2 much 2 ask,Scarlet House,2022.0,223855.0
43C4RgVHrAGuEtz9uRl93u,Bernadette,IAMX,2022.0,322213.0
45nxQzN6z9YxFjF2aVcL8Y,The Wicked Side of Me,Cold Driven,2011.0,227226.0
45Y2b2w8dqpZxS6MVIPqgR,Farewell Ballad,Black Label Society,2021.0,400520.0
46K18fG5hkY67XAGZGKTSc,Like A Stone ,Chris Cornell,2011.0,244253.0
